period,SMALL LoEP,ME1 EP2,SMALL HiEP,BIG LoEP,ME2 EP2,BIG HiEP
200906,0.06227497859358135,-0.0052866613369940176,0.0005169098076787714,0.006385485905932613,0.04282593498017877,-0.05463788033852702
200907,0.16022141918907093,0.033938854440590166,0.097286,0.16478727493116463,0.057633719598865436,
200908,0.012891424410596111,0.06921495960443853,-0.003736,0.05587338221546316,0.02196457920131888,-0.039624312639538306
200909,0.07697668657220927,0.0039500812872167316,0.03142592537769605,0.05417404693406759,0.04431378107447927,0.07921154732728626
200910,-0.040436937002284914,-0.0036367729768303045,0.023064152753294376,-0.0852832035599484,-0.06453567790681046,-0.06537250506655434
200911,0.019137,0.08795198418376175,0.04454643309410033,0.01785668882522957,0.049711108167175194,0.09803917278730961
200912,0.012643784025870632,0.0623633942458883,0.0339424070486863,0.08167907822197236,0.06153117642785013,0.020635818099313787
201001,-0.024003194216832828,-0.03977751729177172,-0.049503721180013636,-0.030011956769610174,-0.06836017223327663,-0.00858485682648357
201002,0.04095061790246762,0.07169054521225755,-0.0016347510632609003,-0.04368191175520766,0.06684502674492906,0.08657208343832053
201003,0.069832007638013,0.035498875291295105,0.07755660393030263,0.07713410596581974,0.08817775689159743,0.05927987534953908
201004,0.010686155460833131,0.02182400094902698,0.065458,-0.03298029231715938,0.07657842019150841,-0.020488676172525137
201005,-0.10095625265869206,-0.047447289127994924,-0.08840966383207557,-0.03781863188788345,-0.08990763710233883,-0.004920759589612708
201006,-0.03614279464488078,-0.09960657315136932,-0.06006029020441603,-0.07314340953966333,-0.09394353365908568,-0.09564704269898423
201007,0.08233386730230491,-0.18782223833143988,0.13642465955149494,0.07717327629771897,0.08757724405614298,0.009629
201008,-0.03796200496537519,-0.0991668376120396,-0.0785926306541567,-0.04892324878673289,-0.03951157639348459,-0.09852869429993426
201009,0.13173199438515687,0.14155795445150207,0.0980365274081903,0.1693629961964567,0.09626296982494124,0.09552011184066188
201010,0.053258629953858765,0.0149606225427975,0.088832,0.06957620090504443,0.04085856311267482,0.01470720971265756
201011,-0.01497111070326482,0.022641644432642355,-0.0012228796691178788,0.040885782147121776,0.020288021640255317,
201012,0.07144845724017784,0.06814082824630568,0.0663565794282485,0.0894093368014945,0.08431956973827094,0.07577379872130965
201101,0.006905097277082794,-0.047701365599869365,0.020919643760211333,-0.012585153353425,-0.05062252323651701,-0.028809294407528135
201102,0.02880745632948957,0.008623042004495061,-0.000968,0.026354793932853202,0.0852179357637097,0.03167523045614719
201103,0.0036599392471814325,-0.02163207253798634,0.009572412920419727,0.0458948274578185,0.01337931085844632,-0.004388975392175726
201104,0.05774578863844777,-0.010428947831438305,0.06009878671160166,0.02940172824268955,0.054513167551225455,-0.020781
201105,-0.025337118736554,-0.007457864108529572,0.020438037817792465,-0.02047449088971375,-0.015333219989398142,-0.053567
201106,-0.040768519908194946,-0.011122507842941063,-0.01217563534645501,-0.00838090974093004,-0.0255064900186032,0.020557428859539345
201107,0.01935871383954172,-0.13400239169275577,-0.10569593229963953,-0.01559393888153621,-0.08628537137619241,
201108,-0.03693605773494597,-0.10222121445760848,-0.035957175789527555,-0.13600341987838013,-0.11145380050086368,-0.09027874259524934
201109,-0.052634754310479905,-0.1348874461443288,-0.060199707723493964,-0.04045010324003085,-0.08936780821896814,-0.1366430503787439
201110,0.1253407330148158,0.025479299461197237,0.1302448700420687,0.1928484462328558,0.07967370968205029,0.10217104646644817
201111,-0.04807737913278712,0.01961710295880758,0.028421066448537636,0.024972706552258077,0.02913332229549611,-0.014515425934492716
201112,0.01872641546779045,-0.010650326391906226,0.0053544826793458285,0.006158974480367016,0.006473628202162969,0.005056512031279341
201201,0.023737287892842813,0.09105915667046456,0.06651751501760512,0.09960604605071828,0.06961589856990516,0.05760978959696012
201202,0.013914143880645507,0.039396195685635405,0.040261643740796334,-0.016941198981574184,0.0486431259972205,-0.148226
201203,0.025725945371833796,-0.000289268834220082,0.03173044935994011,0.030533753720520328,0.013745427118027514,0.02078918767583212
201204,-0.006865160883843597,-0.027730972658744628,-0.04740341807654634,-0.06771716601313889,-0.028049256800282717,-0.022480766210865158
201205,-0.07382627589144095,-0.1066015458455164,-0.022827582917536008,-0.03711548972290824,-0.0247687043712499,-0.04734671390850467
201206,-0.005097934694057488,0.05487263174108789,0.04232958445495196,0.03143242374128181,0.03176322872296443,0.037968235471611746
201207,0.008207244994924617,0.030270950229176617,-0.015426302198553725,-0.03853523003932593,-0.007681161587743137,-0.066395
201208,0.011926874185104581,3.214798441176329e-05,0.019788607492739193,-0.033516895113201904,0.02235213285918655,0.028848018221909938
201209,0.020596466783014456,0.013719263281635825,0.030031115716230312,0.036061478625900985,0.024661549891146103,0.009395976114042404
201210,-0.005815077689537696,-0.013125035130922785,-0.01523348673922085,0.02917758953407133,-0.03398495491571262,0.0004211080706986083
201211,0.12666542867301736,0.02277040734967762,0.031828630458579345,0.018762528851731915,,0.01495841763853981
201212,0.010440741185376164,0.0337591472369356,0.023502349383996566,0.043936103610636455,0.03208007439704282,0.026395970657711064
201301,0.04149299600801278,0.09208061509482253,0.07555686040346425,0.06509389595476635,0.023686900821485266,0.045772015603729496
201302,-0.025115055114331045,0.019339799170003006,0.08159157093797678,0.15161223557463496,0.0687532042698114,
201303,0.053123486565202285,0.014234773000059833,0.038848094557770725,0.050778392537893305,0.06526512891381518,0.0313143000547511
201304,0.01101726344881359,0.02499257482801168,-0.0059889507026684875,-0.02016222363307847,0.013528713709235984,-0.007207882037623454
201305,-0.045685555197493996,0.061943919330043645,0.008016665197653747,0.07531379903102167,0.07878789788513145,0.0273579117264964
201306,-0.006920905347008615,-0.062293406636379195,0.0006065447297579927,0.045770701809663424,0.025188428633911887,-0.005002382883864672
201307,0.06289516103494341,0.113629,0.051685358638998626,0.06950249423983677,0.11397891815776132,0.058558
201308,-0.019849610278584368,0.015047024375137438,-0.026972392161870005,0.02086969647800018,-0.006481847034784955,-0.023016825899600326
201309,0.04204515833125901,0.04011285607609664,0.06455382228384092,0.05190655307358436,0.08827699980725878,-0.010594122522002399
201310,0.026747907185254403,0.04700580188413249,0.025334669110829853,-0.01607393930207948,0.046380892481864264,0.06183412869009134
201311,0.026603232006991072,0.03315075300299804,0.04027170889930569,0.029497979942559528,0.006897,
201312,0.02511289250823266,0.014224813704212459,0.036998484293406485,0.03343832818624911,0.01489814395303154,0.027222525461133528
201401,-0.10533891032728067,-0.08021495210379603,-0.07350504456168101,-0.06460825081063244,-0.054644784298630955,-0.05556948457948728
201402,,0.03788286480254026,0.08608859894177329,0.05151100941654102,0.13832984720838257,0.05946296635569187
201403,-0.009737599800829212,0.005657782208807038,0.0028924700791697283,-0.009884641278113086,0.009443553583887704,-0.04775170457309461
201404,-0.03523554113398145,-0.0011886796750381848,0.0038174643239782032,-0.0934346627034324,-0.044296819626858726,
201405,0.028429237149417533,0.06055813906995053,0.048763088391796966,-0.046509500542298604,0.002374005410341477,0.066942
201406,-0.011504373769642903,0.08759602848841015,0.03654047824421974,0.09354584655676715,0.04476406124614532,0.018331342511899888
201407,0.010035171713330666,-0.060819,-0.023495282403764712,-0.06556835808217465,-0.09510841821860003,-0.068577
201408,0.026270205611719024,0.06818450898091731,-0.02631500991143144,0.08516812553980727,-0.009598164617780649,0.054092216205680374
201409,-0.026866783672622192,-0.08057608945470852,-0.007786997505296782,-0.03432534966421084,-0.0474793654126717,-0.02269369015966367
201410,0.039906094235341194,-0.02031199332412558,0.007112954568934404,0.09239285029561908,0.06217611099371417,0.007714080722378422
201411,0.03245304700362568,0.08439650061569931,0.0590271278398634,0.01793910229621185,0.0250933281141094,0.07849092533581284
201412,-0.0019708267049451246,-0.012733180368199136,-0.001628922395588715,0.03078578101682421,0.013003328257105514,-0.003717156963331124
201501,-0.041958236619152656,-0.07240643249479818,-0.014640747141633714,-0.0499648827542071,-0.069942632790683,-0.011690507412884975
201502,0.06268464262443707,-0.06732173717152716,0.05461744480615313,0.04751920240678877,0.08173134929882228,0.06795536333233741
201503,-0.019417457673390176,-0.035850694063905494,0.004799052844262818,0.03419794055677798,0.014749411647820176,-0.018054060935747525
201504,-0.020832006441380505,-0.08915040738381834,-0.03518724543883514,-0.0251491366401589,-0.04742913886648424,
201505,0.005136227240112441,-0.043719,0.02408302145597837,0.022617774577357683,0.027073841963127104,0.267949
201506,-0.019412742016987204,-0.002858847779511327,-0.03662006916362453,-0.01656342265352194,0.01890927280274848,-0.06974118551268571
201507,0.038944245318004736,-0.0764494877988499,0.04561326915365576,-0.01096588604783581,,-0.285019
201508,-0.07117160721740452,-0.03251502455382457,-0.04069502129323617,-0.04477569630868211,-0.04718192877437977,-0.09157043923989419
201509,-0.019574811005179646,-0.0567272841881775,-0.0265238508201332,-0.0381934011863861,-0.030571416662649696,-0.025548455382498354
201510,0.11590240419354211,0.20179350139955968,0.05707269359724555,0.03600838232733619,0.0448240653241096,0.05605642764267587
201511,0.05970742971796468,0.00031836839240700215,0.0003024729436067416,0.01160754530250691,0.077481,0.022768
201512,-0.014331779279385675,-0.057864658076123995,-0.0025022409116679063,-0.026819580718695064,-0.04739207347388271,-0.0353069273410581
201601,-0.03455756828244672,0.0035249405043053,-0.03866405712194487,-0.056319341090482804,-0.009693525824132632,0.03414499618958141
201602,-0.02987552076921341,0.12025445801376176,-0.03170432277361406,0.05835735996946343,-0.0007104564993384542,0.08392026651859327
201603,0.10332945701412202,0.05017457173250195,0.11510309370211297,0.09508226951606054,0.0584447263725806,0.06228333287561591
201604,0.039033170457277076,-0.06531584227190315,-0.08114351633385264,-0.037331182416258005,0.004985345918454355,-0.10024628955686674
201605,0.0014038365688209828,0.079509,0.045089,0.11133711201590926,0.028344572496374232,0.007544989948241808
201606,-0.0019573633762954845,-0.01907086234409084,0.021753131102630836,0.02019980951553975,-0.006170109952860408,-0.03642007581855491
201607,0.00714064524695101,0.11276733098827642,0.00048615839123317215,0.0610655731872061,0.059228749982224146,0.07311427738471345
201608,0.004193272445907712,0.02193862946148194,-0.027102,0.019723068188456445,0.06398218951831704,-0.004247093110060772
201609,0.007298597274133353,0.029390483376198928,0.008136758217111172,0.011577861279490134,0.023776932355710715,0.039363311346332225
201610,-0.004765793451532834,-0.062455445399906814,-0.10155854689399621,-0.01736079657009365,-0.04423856185020743,0.0020346136650613873
201611,0.044162495763320375,0.01795148609218712,-0.03918932528557291,0.008532341489693224,0.07236231571296275,0.04649591933835008
201612,0.024345468845508478,0.044972957533598486,0.016611291010677005,0.029020817858403554,0.05047430054411118,0.02972000908407306
201701,-0.0007148808824352193,-0.05131666350400841,0.06237977221622844,-0.00644162401833656,-0.05687979303801362,-0.06296498269669797
201702,0.06114861284130676,0.004653307916224087,0.06431874191801026,0.042787888197212916,0.026538491028307153,-0.025390807841722075
201703,0.019494630279376226,0.022139737901008205,0.03697696194946527,0.023038884030600924,-0.006037766175233173,0.004037935715606432
201704,0.015497684546788624,-0.03550531980620877,0.026783569445085902,0.023089544970170878,0.013670138159516914,0.03618754372441706
201705,0.001740644282235513,-0.041692,0.05525874695092248,-0.03988037694616882,-0.02731339673035617,-0.035172
201706,-0.008392717741003152,0.023675752545689564,0.004565274945088233,0.04269905411196965,0.01813769184486676,-0.04606238413697326
201707,0.01357893889886893,0.04208398559354274,0.03152107304457036,0.019481,-0.004352711061060279,0.006831597493746219
201708,-0.002324594854509881,-0.02873602530321219,0.030492,0.030868729093581782,-0.019302406282374895,0.04980572913623633
201709,0.03075013091954256,0.08930496981401997,0.0069663697694693685,0.07174451501278412,0.08045985232704554,-0.04147141266029346
201710,0.03852521654051566,0.0903311606250197,0.05864697374943826,-0.03325189954425046,-0.006355877291105844,0.029218982319128957
201711,0.026625,0.066460696749266,0.036854392306451184,-0.017929926116730405,0.01832157765993936,0.03862113219626639
201712,0.012949085376196878,0.003775126624750284,0.008493966683917564,0.015761108707467466,-5.883786048790094e-05,0.024504797850229503
201801,0.07417006862771292,0.03351301693436162,0.10041106370054867,0.002365291091285834,-0.03340533641128279,0.08414621927273304
201802,-0.132409,-0.04973400444253394,0.10628548191153094,0.045090267501073526,-0.10313910706870422,-0.015559405070288983
201803,0.026698780144824023,-0.02049126645337913,-0.01205261075219698,0.027406605129028826,0.002344050321260204,-0.024544089403654785
201804,-0.007414,0.07002950342392764,0.010545507237254337,0.13216566494675447,0.011170071319332793,-0.04542971248848672
201805,0.03664596466371739,0.07374567282739655,0.034944586732356536,0.0815203043040534,0.013394297645853209,-0.005801068156150985
201806,0.0865600338900948,-0.006317264840067718,0.0006646264105159339,0.02113803960667472,0.0320500893432062,-0.06732692630775758
201807,-0.002653284874105397,-0.06171638238852288,-0.004781268017585659,0.023415913641824423,-0.0019566285937373407,
201808,0.06621784892737137,-0.02759693657962697,0.01323934325614419,0.0788514166164347,0.0300600007629273,0.014979309297453808
201809,0.01637095928548628,-0.037250919911686865,0.018670557912800482,-0.031180081841654054,-0.02911021492653385,-0.0013020337083864135
201810,-0.05510413105641836,-0.1380560823170325,-0.09365639967010222,-0.05861985585562922,-0.054281185348932864,-0.08663193894445953
201811,0.03715650353434432,0.0627712850874719,0.020155053337506362,,0.07663965840509046,0.05538005359355051
201812,-0.07754258732633378,-0.12358447683106343,-0.07245736911563964,-0.08857656044857222,-0.09045606062404486,-0.1073404720408742
201901,0.0908922958720874,0.09548898168315935,0.06760395152755376,0.030794080731085985,0.1135643232980964,0.037606960019100744
201902,0.035590497205266594,0.04759835310019475,0.04166189924522287,-0.03787081626382643,0.043375305830208696,-0.020444581542742736
201903,0.0030387156945433785,-0.030439626760977355,0.005123800710289957,0.010981710339346593,-0.04843185967624594,-0.0338635658551701
201904,0.04517570974256581,,-0.018283776755942473,0.0037074305514779595,0.039300768421639,0.07580885361970624
201905,-0.07054936812181281,-0.08029433367388844,-0.11140487003264972,-0.11610979004361127,-0.1222225274668572,
201906,0.07923730898245386,0.062142811267272356,0.06794942657367821,0.0560775284362978,0.09171510032168767,0.1067170652795723
201907,0.019677975496776842,-0.046398,0.05939879728589128,-0.06055693778396406,0.040834,
201908,0.012667341350584466,-0.15394421002680844,0.061107283547991706,0.018859516803171134,-0.022522017986768717,-0.021254476333322912
201909,0.03871212227918616,0.07696623622542144,-0.020711495504519506,0.04041306921374474,0.05689389623211747,0.0511079123506696
201910,0.035690099345428904,0.035335039706800714,0.023300820803445033,-0.020483231245329307,0.0008496239859912234,-0.0009835019897854013
201911,,0.006887095619637892,0.0967300230437353,0.05042023499690136,0.00156116095752761,0.04618569323645759
201912,0.031600322077166156,0.04193491786041115,0.026823594820706464,0.03891715952889229,0.039314855120698454,0.030608972763283504
202001,-0.02362310966477862,-0.07953443842466491,0.052230846710396336,0.06007042410974257,-0.1280413557911403,-0.048142389315282676
202002,-0.129331,-0.08968648762680478,,-0.011649330447217136,-0.10499546434587767,-0.100268
202003,-0.10837125498718303,-0.12838294079087556,-0.13571212410677214,-0.16719600850978153,-0.18440358489244602,-0.08644875050380513
202004,0.09055300502868338,0.14704630831009413,,0.08985015393504989,0.05683728260602148,0.06741427877503778
202005,0.060544478994309696,0.02292392647347407,0.10889318378540079,0.07177638082099633,0.1003260963480659,0.022030854495898946
202006,0.09050854262596547,0.02922645029101187,-0.015568752833432634,0.022738794307634085,-0.04787298682937034,-0.05356813862575708
202007,0.05468314260961113,-0.016268980836257357,0.05745587373902633,-0.021906,,0.018048643514171438
202008,0.035205980661386,0.025060357635579896,-0.041649207605938626,0.0028879774511087336,-0.017967054901802414,0.010139260494047751
202009,-0.0846289867492624,-0.04564490305406291,-0.01001886713912665,-0.035554045234933225,-0.007431493117525436,-0.02192760817917825
202010,0.03544129279946988,0.05362905732465093,-0.03364307863588148,0.025049708043492828,0.004421712743462459,-0.004514051388456404
202011,0.09091982911425839,0.1023197754248583,,,0.107369,0.09484779516957535
202012,0.029463438050368034,0.07083850249756889,0.0710958312183401,0.10586896979955554,0.07316684669227923,0.04878285730930456
202101,-0.00398392496368033,0.20717766333545426,0.004420438003576662,0.11354848805801085,0.12436138235788222,0.057080427422647725
202102,-0.004648617323705298,0.06445013981657143,,0.07034489488184248,0.09729569475328301,
202103,-0.009406058948205674,0.038180891076781895,-0.0009533142230325701,-0.0035729579993352013,0.03347923277081443,0.08390437436314427
202104,0.030182662111302938,-0.005999984015245815,0.1083230882811102,0.048485429622339336,0.04281296739555672,0.021101
202105,0.03560940379277031,-0.06954752494932417,0.029070041467052207,-0.04270825216084205,0.039228729607943075,0.07337305933704036
202106,-0.003883434850186724,0.004590825348820012,0.07675037885732697,0.014782854596581177,-0.00804256373039659,-0.020891621821875647
202107,0.04536416641164888,0.03456556757861636,0.08068307348514246,0.003332046841880947,-0.058803101854835116,-0.007399634117102302
202108,-0.0108565651641791,-0.0546126488161808,0.059928673364083807,-0.0020745825860678203,-0.019899581430268473,-0.005488
202109,-0.08885675056866023,-0.045465054770232056,-0.06030702829301214,-0.05831931954133695,-0.048417133705393904,-0.06830916514007668
202110,0.04207798129667717,-0.013029826436381292,0.07723122427196857,-0.03384284277167571,-0.022383019506978272,0.07930361975239665
202111,-0.024818949476612322,0.01764167195610624,0.024308253234657677,0.06125624873630647,-0.034429724071964374,0.011492097285331251
202112,0.06635710339352503,0.048765381153332954,0.03554954359102504,0.030407360633151716,0.05064770218033284,0.035864430132139226
202201,-0.06962222792575652,-0.030259726563031043,-0.1282863970929972,-0.06368330357939507,-0.07250902286832764,-0.05381160729282753
202202,,0.02942237061470692,,-0.08136130849576789,-0.032566827314933884,0.009716107073898953
202203,-0.0043634256612112635,-0.02429821487313433,0.05338595901892303,0.024376615933434227,-0.03766018219446884,-0.042650876488294284
202204,-0.051236590855821156,-0.07261231341353905,0.002248947623400293,-0.15788157224217994,-0.007275985031702194,
202205,0.028044748355863357,-9.086721571651551e-05,-0.024592431261825594,0.024425484557479924,-0.02860683307546842,
202206,-0.05524491569291719,-0.10407599286393171,-0.018533176202723836,-0.018816743359272418,-0.11044368622383137,-0.14224673036607663
202207,0.08529257250546772,0.11401892047974486,0.185269,0.048416592809496284,0.07418565840580821,
202208,-0.04878515937717129,-0.054320457242485735,-0.03224036565505278,-0.042412123745349486,-0.032683080067809595,-0.0758181881132356
202209,-0.11696378006869268,-0.0881891704705764,-0.09865897657263058,-0.12994095652905638,-0.07584297907639749,-0.13477423865157676
202210,0.10143023137217666,0.13209517107257668,0.04693246288206595,0.22575744149801844,0.15559887303982894,0.048844779142060736
202211,0.06783296453289606,0.10466208260478259,0.08300421476620648,0.016120920573558725,0.1129012450752192,0.09455081188862269
202212,-0.03838938925869632,-0.05350327002616389,-0.05787704489653015,-0.05511256097104841,-0.05910870392202459,-0.04683931444872882
202301,0.0491560190067123,0.13562137778253236,0.21642089383809515,0.12901752562156063,0.12399590833474539,0.07197584823428416
202302,-0.020014,-0.003363768568957635,,0.03521672702382275,-0.002133721130649602,-0.062264
202303,0.054026516490735164,-0.02051997484725131,0.03167977012838603,-0.0046646138559303316,-0.0012220637432865918,-0.03932820775341639
202304,0.016175031561393955,8.835099146561713e-05,0.09934841101240366,-0.025941634389149884,-0.0453519244066095,
202305,-0.032836255462006435,-0.020998682417106704,0.017619989551470195,-0.056738750783758216,0.002528252119927313,
202306,0.06891264255477643,0.08194175246672132,0.04337089484729708,0.14671360057246452,0.005365803390871831,0.07749388120174705
202307,0.013646281893651932,0.031113,0.06654569220964159,0.046351130669838925,0.028869544165145783,
202308,0.018939411443605236,-0.05191326745617488,-0.00021223712868668337,-0.027334742754266516,-0.024772113079189417,-0.016253
202309,-0.04479909716905,-0.037972879660109385,-0.08124997660410566,-0.04695086180297037,-0.053239612201161815,-0.07250458254996939
202310,-0.06767268779825723,-0.060088330657934355,-0.011775747050106849,-0.07004619796658229,-0.10559507776429518,-0.06145583110302544
202311,0.13838727733514544,,0.1396327506751414,0.04299812333597155,0.133138,0.1939449460658191
202312,0.053911771823893055,0.11926418239546564,0.06639668948877753,0.1330598585214558,0.12299255523730786,0.05804553527982243
